network_id,station_id,gap_length,season,placement,gap_start,mae_deg_c,model_family,outer_training_years,inner_fit_years,inner_score_years
huc8_02070010,01649500,90,SON,4,2016-11-11,3.2937527497609462,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01649500,90,SON,5,2016-11-18,1.4363411696751913,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01649500,90,SON,6,2016-11-24,2.1732454882727725,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01649500,90,SON,7,2018-09-11,1.5889451466666331,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01649500,90,SON,8,2018-09-17,2.2242301199171277,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01649500,90,SON,9,2018-09-24,2.0453062608506944,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01649500,180,SON,0,2016-10-17,1.6328955962922838,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01649500,180,SON,1,2016-10-20,1.799384219646454,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01649500,180,SON,2,2016-10-23,2.0053541441758473,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01649500,180,SON,3,2016-10-26,2.954131115277608,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01649500,180,SON,4,2016-10-29,2.3422005049387615,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01649500,180,SON,5,2016-11-01,2.7560799879497955,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01649500,180,SON,6,2016-11-04,1.9253167476918962,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01649500,180,SON,7,2016-11-07,3.292477259635925,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01649500,180,SON,8,2016-11-10,3.7032939910888674,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01649500,180,SON,9,2016-11-14,2.8165683878792653,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,DJF,0,2015-01-01,0.6423850638525828,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,DJF,1,2015-02-18,1.337565803527832,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,DJF,2,2016-01-01,1.9460611070905411,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,DJF,3,2016-02-07,0.22634137017386294,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,DJF,4,2016-12-27,0.617170810699463,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,DJF,5,2017-02-02,1.0446015357971192,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,DJF,6,2017-12-20,0.7939411503928048,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,DJF,7,2018-02-02,0.8239775317055837,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,DJF,8,2019-02-16,1.215404796600342,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,DJF,9,2019-12-25,0.26714247294834703,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,JJA,0,2015-06-04,0.27941736493791886,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,JJA,1,2015-07-30,0.394792992728097,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,JJA,2,2016-06-04,0.5282325744628912,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,JJA,3,2016-07-30,0.2575260162353515,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,JJA,4,2017-06-17,0.38268868582589277,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,JJA,5,2018-06-06,1.3287745339529857,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,JJA,6,2018-07-22,0.5274410792759484,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,JJA,7,2018-08-27,1.5009947095598501,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,JJA,8,2019-07-04,1.8905316489083428,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,JJA,9,2019-08-31,1.7754191807338167,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,MAM,0,2015-03-01,0.8820511085646493,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,MAM,1,2015-04-03,0.4748870849609373,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,MAM,2,2015-05-17,0.9406330108642579,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,MAM,3,2016-04-01,0.6906841278076173,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,MAM,4,2016-05-15,0.4686891010829383,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,MAM,5,2017-03-17,0.932756423950195,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,MAM,6,2017-04-20,0.9305264336722233,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,MAM,7,2018-05-03,1.0056562151227684,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,MAM,8,2019-04-20,0.7264256068638397,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,MAM,9,2019-05-24,2.463042558942522,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,SON,0,2015-09-01,0.35373873029436353,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,SON,1,2015-11-04,0.9344774246215822,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,SON,2,2016-09-27,0.7941406794956757,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,SON,3,2016-11-17,1.5812408719744002,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,SON,4,2017-10-06,1.99545773097447,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,SON,5,2017-11-17,0.4251486369541714,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,SON,6,2018-10-16,0.5393163953508652,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,SON,7,2018-11-27,0.7238553047180176,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,SON,8,2019-10-09,0.6355182102748324,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,7,SON,9,2019-11-30,0.3409629140581401,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,DJF,0,2015-01-17,0.6328060817718506,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,DJF,1,2015-02-08,1.325066618124644,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,DJF,2,2015-12-07,1.46894740263621,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,DJF,3,2015-12-29,1.4113529888788858,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,DJF,4,2016-01-20,0.9260703420639039,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,DJF,5,2016-12-17,0.9835482056935627,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,DJF,6,2017-01-08,0.9816417702039082,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,DJF,7,2017-01-30,1.253061742782593,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,DJF,8,2017-02-21,0.9677830251057943,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,DJF,9,2019-12-02,0.8351169904073079,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,JJA,0,2015-07-01,0.6128891881306966,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,JJA,1,2015-07-17,0.7769948705037433,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,JJA,2,2015-08-03,0.7692914962768554,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,JJA,3,2015-08-20,0.8323309071858722,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,JJA,4,2016-07-14,0.42207272847493477,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,JJA,5,2018-06-10,1.389248873392741,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,JJA,6,2018-07-29,0.651147804260254,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,JJA,7,2019-06-08,1.5206402969360349,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,JJA,8,2019-06-25,2.196218490600586,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,JJA,9,2019-08-31,1.081489461263021,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,MAM,0,2015-03-01,0.7002718675136566,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,MAM,1,2015-03-17,0.5191042804718017,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,MAM,2,2015-04-02,0.6313773409525555,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,MAM,3,2016-04-01,0.6422867711385087,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,MAM,4,2017-03-06,0.949028002421061,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,MAM,5,2017-03-23,0.599475975036621,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,MAM,6,2017-04-08,0.762339261372884,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,MAM,7,2019-03-29,0.7863669776916505,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,MAM,8,2019-04-14,1.332900034586589,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,MAM,9,2019-05-01,1.4409441757202146,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,SON,0,2015-10-30,1.426960163116455,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,SON,1,2016-11-05,1.9488472779591883,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,SON,2,2016-11-29,1.0232700538635255,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,SON,3,2017-10-20,0.6695328776041668,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,SON,4,2018-09-24,1.606940714518229,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,SON,5,2018-10-17,0.732455857594808,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,SON,6,2018-11-10,0.527917496363322,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,SON,7,2019-09-11,1.4749989191691075,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,SON,8,2019-10-05,1.3033899497985841,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,30,SON,9,2019-11-30,1.1570678838094075,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,90,DJF,0,2015-01-17,1.9577339511447482,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,90,DJF,1,2015-01-27,1.4011634280946519,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,90,DJF,2,2016-12-02,2.2751859537760413,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,90,DJF,3,2016-12-12,0.8941457531187271,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,90,DJF,4,2016-12-22,0.9038891712824505,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,90,DJF,5,2017-01-01,0.9939171091715495,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
huc8_02070010,01656903,90,DJF,6,2017-01-11,1.3139966503779092,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008|2009|2010,2015|2016|2017|2018|2019
