site_id,name,river,code_cours_eau,latitude,longitude,begin,end,department,source
10615120,Le Bras Sainte-Suzanne à Grand Bassin,,,-21.181242746,55.534592607,,,La Réunion,hubeau
10600170,Le Bras de Cilaos en amont du Pavillon,,,-21.190991461,55.449600104,,,La Réunion,hubeau
10510550,La Ravine Saint-Gilles au Verrou,,,-21.04876763,55.238223617,,,La Réunion,hubeau
10410280,Le Bras Sainte-Suzanne à Mafate,,,-20.993157538,55.406762506,,,La Réunion,hubeau
10400180,La Rivière des Galets avant sa confluence avec Bras d'Oussy,,,-21.022057346,55.403140336,,,La Réunion,hubeau
10320350,La Rivière Saint-Denis avant le captage AEP,,,-20.908043105,55.433363618,,,La Réunion,hubeau
10310812,La Rivière des Pluies à l'aplomb du piton Tanan,,,-20.969466696,55.491394165,,,La Réunion,hubeau
10300250,La Rivière Sainte-Suzanne (amont cascade Niagara),,,-20.921780492,55.602373645,,,La Réunion,hubeau
10300215,La Riv. Ste-Suzanne avant sa confluence avec Le Bras Laurent,,,-20.975418024,55.564218718,,,La Réunion,hubeau
10300180,La Grande RiviÃ¨re Saint-Jean en amont de sa confluence avec,,,-20.925825992,55.630194507,,,La Réunion,hubeau
10300110,Le Grand Bras de la Grande Rivière Saint-Jean,,,-20.969080321,55.605831967,,,La Réunion,hubeau
10220110,La Rivière du Mât à Bengalis,,,-20.978291544,55.640544822,,,La Réunion,hubeau
10215510,Le Bras des Lianes en amont du captage AEP,,,-21.025984722,55.61149544,,,La Réunion,hubeau
10200190,La Rivière du Mât à l'Escalier,,,-20.998919897,55.579513073,,,La Réunion,hubeau
10200110,La rivière du Mât à l'Ilet à Vidot,,,-21.055493139,55.501010366,,,La Réunion,hubeau
10131150,Le Bras Panon (aval radier Paniandy),,,-20.996784417,55.663069134,,,La Réunion,hubeau
10130440,La Rivière des Roches à Abondance,,,-21.03539823,55.659930968,,,La Réunion,hubeau
10120170,La Rivière des Marsouins à Bethléem,,,-21.041472866,55.679861904,,,La Réunion,hubeau
10120110,La Rivière des Marsouins à La Plaine des Palmistes,,,-21.113276435,55.566959204,,,La Réunion,hubeau
10010185,La Rivière Langevin au bassin Tamarin,,,-21.38101195,55.645672568,,,La Réunion,hubeau
10010150,La Rivière Langevin en amont de la prise EDF,,,-21.339731227,55.644104796,,,La Réunion,hubeau
10010140,La Rivière Langevin à la cascade Grand Galet,,,-21.312711579,55.641637458,,,La Réunion,hubeau
06830079,EAU MORTE A DOUSSARD 2,L'Eau Morte,V1230560,45.78876059,6.231161742,,,Haute-Savoie,hubeau
06820164,SOULOISE A ST-DISDIER-EN-DEVOLUY ,La Souloise,W2210500,44.736818251,5.893071724,,,Hautes-Alpes,hubeau
06820138,GIER A LA-VALLA-EN-GIER ,Le Gier,V31-0400,45.413072092,4.536640904,,,Loire,hubeau
06820118,DRAC A VIF 1,Le Drac,W2--0200,45.017756078,5.692182801,,,Isère,hubeau
06820089,ROMANCHE A LA-GRAVE ,La Romanche,W27-0400,45.043455599,6.303920165,,,Hautes-Alpes,hubeau
06820073,VAREZE A COUR-ET-BUIS 1,La Varèze,V3300500,45.442302951,5.046552429,,,Isère,hubeau
06800012,SIERROZ A AIX-LES-BAINS 2,Le Sierre,V1320500,45.706725433,5.905080913,,,Savoie,hubeau
06800000,PISSEUR A LA-TRANCLIERE ,Le Pisseur,U4000720,46.108740722,5.261585179,,,Ain,hubeau
06750950,BUECH A RIBIERS 2,Le Buëch,X10-0400,44.235914943,5.859982456,,,Hautes-Alpes,hubeau
06710043,BRAS DES ARMENIERS A SORGUES ,,V5480521,44.022555842,4.844246337,,,Vaucluse,hubeau
06710039,TOULOURENC A ST-LEGER-DU-VENTOUX ,Le Toulourenc,V6030500,44.209184497,5.278689083,,,Vaucluse,hubeau
06710029,COULOMP A ST-BENOIT 2,Le Coulomp,Y6030500,43.966732365,6.758524455,,,Alpes-de-Haute-Provence,hubeau
06700260,PAILLON DE CONTES A COARAZE 1,Le Paillon de Contes,Y6510600,43.891125334,7.308752915,,,Alpes-Maritimes,hubeau
06700175,LOUP A TOURRETTE-SUR-LOUP 6,Le Loup,Y5610500,43.688497527,7.070682061,,,Alpes-Maritimes,hubeau
06700125,LOUP A COURMES ,Le Loup,Y5610500,43.762548975,6.987062986,,,Alpes-Maritimes,hubeau
06700075,BEVERA A MOULINET 1,La Bévéra,Y6630500,43.965109188,7.415355449,,,Alpes-Maritimes,hubeau
06700070,ROYA A BREIL-SUR-ROYA 2,La Roya,Y66-0400,43.891877081,7.531313176,,,Alpes-Maritimes,hubeau
06594900,BAUME A ST-ALBAN-AURIOLLES 2,La Baume,V5030500,44.448588626,4.308786959,,,Ardèche,hubeau
06592020,MERLET A ST-ALBAN-DES-VILLARDS 3,Torrent du Merlet,W1060700,45.316211905,6.250464521,,,Savoie,hubeau
06580905,DRANSE A ABONDANCE 5,La Dranse,V03-0400,46.284088911,6.735231805,,,Haute-Savoie,hubeau
06580884,EBRON A PREBOIS 3,L'Ebron,W25-0400,44.815563374,5.681405931,,,Isère,hubeau
06580789,BIEVRE A LES-AVENIERES 1,La Bièvre,V1600500,45.618999851,5.610525443,,,Isère,hubeau
06580766,HUERT A LES-AVENIERES 2,L'Huert,V16-0400,45.659943633,5.531073921,,,Isère,hubeau
06580437,DROME A CHABRILLAN ,La Drôme,V42-0400,44.733208864,4.964821578,,,Drôme,hubeau
06580362,VERNAISSON A ST-MARTIN-EN-VERCORS 2,La Vernaisson,W3330500,45.00108707,5.435033701,,,Drôme,hubeau
06580341,GALAURE A ST-BARTHELEMY-DE-VALS ,La Galaure,V36-0400,45.179974547,4.848086652,,,Drôme,hubeau
06580300,JABRON A SISTERON 2,Le Jabron,X1100500,44.161653884,5.945378328,,,Alpes-de-Haute-Provence,hubeau
06580238,BAUME A ROSIERES 1,La Baume,V5030500,44.482650787,4.239175391,,,Ardèche,hubeau
06464800,CLAUGE A LA-LOYE 1,La Clauge,U2560500,47.035872159,5.53997004,,,Jura,hubeau
06462950,CUSANCIN A BAUME-LES-DAMES 1,Le Cusancin,U2420520,47.341247743,6.381962945,,,Doubs,hubeau
06458450,AUTRUCHE A FONTENELLE 1,L'Autruche,U2310520,47.621465436,6.955017527,,,Territoire de Belfort,hubeau
06416910,RESAIGNE A COUBLANC ,La Resaigne,U0710500,47.692849743,5.456223203,,,Haute-Marne,hubeau
06408800,AUGRONNE A PLOMBIERES-LES-BAINS ,L'Augronne,U0440500,47.943245658,6.42192362,,,Vosges,hubeau
06300400,SALAISON A MAUGUIO 2,Le Salaison,Y3310500,43.608159904,4.003845405,,,Hérault,hubeau
06300200,LURI A LURI ,Ruisseau de Luri,Y7410520,42.896884522,9.42046818,,,Haute-Corse,hubeau
06300121,ARGENS A LE-THORONET 4,L'Argens,Y5--0200,43.478608807,6.266313613,,,Var,hubeau
06300092,GAPEAU A BELGENTIER 1,Le Gapeau,Y46-0400,43.244522714,6.000062518,,,Var,hubeau
06300001,ALBARINE A CHALEY 1,L'Albarine,V29-0400,45.937285541,5.531797915,,,Ain,hubeau
06222600,FANGO A MANSO,Le Fango,Y78-0400,42.379585653,8.753740571,,,Haute-Corse,hubeau
06222370,SAN CLEMENTE A OCCHIATANA ,Ruisseau de San Clemente,Y7610560,42.60414453,8.999136314,,,Haute-Corse,hubeau
06222195,TRAVO A VENTISERI ,Le Travo,Y9510500,41.923347188,9.309219852,,,Haute-Corse,hubeau
06222100,ABATESCO A SERRA-DI-FIUMORBO ,L'Abatesco,Y9500500,41.981380442,9.391794759,,,Haute-Corse,hubeau
06219590,RU D'AITONE A EVISA ,Ruisseau d'Aitone,Y7910520,42.274812057,8.853207667,,,Corse-du-Sud,hubeau
06219000,FIUM ALTO A PENTA-DI-CASINCA ,Le Fium Alto,Y9310500,42.445201332,9.470438066,,,Haute-Corse,hubeau
06217500,TARAVO A CASALABRIVA ,Le Taravo,Y86-0400,41.788463397,8.921196648,,,Corse-du-Sud,hubeau
06217490,TARAVO A URBALACONE ,Le Taravo,Y86-0400,41.812911064,8.961749042,,,Corse-du-Sud,hubeau
06217470,TARAVO A FORCIOLO ,Le Taravo,Y86-0400,41.845834423,9.033658289,,,Corse-du-Sud,hubeau
06217445,TARAVO A CORRANO ,Le Taravo,Y86-0400,41.886161818,9.090058172,,,Corse-du-Sud,hubeau
06217000,PRUNELLI A BASTELICACCIA ,Le Prunelli,Y84-0400,41.912503017,8.825599916,,,Corse-du-Sud,hubeau
06215900,GRAVONE A BOCOGNANO 1,La Gravona,Y83-0400,42.092623654,9.102891577,,,Corse-du-Sud,hubeau
06215850,CRUZINI A AZZANA ,Rivière u Cruzini,Y8110500,42.111532261,8.930237794,,,Corse-du-Sud,hubeau
06215790,LIAMONE A MURZO ,Fleuve u Liamone,Y81-0400,42.169296979,8.819358196,,,Corse-du-Sud,hubeau
06215700,FIUMORBO A GHISONACCIA ,u Fium'Orbu,Y94-0400,42.034481858,9.366558838,,,Haute-Corse,hubeau
06215640,FIUMORBO A GHISONI ,u Fium'Orbu,Y94-0400,42.102881706,9.244364796,,,Haute-Corse,hubeau
06215585,TAVIGNANO A ANTISANTI 1,Le Tavignano,Y9--0200,42.177656717,9.406004436,,,Haute-Corse,hubeau
06215540,TAVIGNANO A ALTIANI ,Le Tavignano,Y9--0200,42.221649319,9.265821245,,,Haute-Corse,hubeau
06215250,RESTONICA A CORTE 1,La Restonica,Y9000540,42.257576708,9.071869203,,,Haute-Corse,hubeau
06213800,GOLO A VOLPAJOLA ,Le Golo,Y7--0200,42.506940928,9.37288584,,,Haute-Corse,hubeau
06213500,GOLO A ALBERTACCE ,Le Golo,Y7--0200,42.319265466,8.976418354,,,Haute-Corse,hubeau
06213400,CASALUNA A GAVIGNANO ,La Casaluna,Y7020560,42.434063398,9.222565981,,,Haute-Corse,hubeau
06213300,ASCO A MOLTIFAO ,L'Asco,Y71-0400,42.46854641,9.107636785,,,Haute-Corse,hubeau
06213200,TARTAGINE A CASTIFAO ,Rivière de Tartagine,Y7110500,42.513166321,9.147776728,,,Haute-Corse,hubeau
06212600,ESTERON A GILETTE - LA CLAVE ,L'Esteron,Y64-0400,43.846849076,7.146495259,,,Alpes-Maritimes,hubeau
06212100,VESUBIE A UTELLE 4,La Vésubie,Y63-0400,43.860856476,7.206163028,,,Alpes-Maritimes,hubeau
06210850,TINEE A TOURNEFORT 1,La Tinée,Y62-0400,43.933017451,7.174448872,,,Alpes-Maritimes,hubeau
06210350,CAGNE A CAGNES-SUR-MER 4,La Cagne,Y5620500,43.671215295,7.147445399,,,Alpes-Maritimes,hubeau
06209970,BRAGUE A BIOT 3,La Brague,Y5600520,43.621477691,7.100958237,,,Alpes-Maritimes,hubeau
06209000,SIAGNE A PEGOMAS 2,La Siagne,Y55-0400,43.588642498,6.928606683,,,Alpes-Maritimes,hubeau
06208900,MOURACHONNE A PEGOMAS 1,La Mourachonne,Y5530540,43.593256749,6.930050738,,,Alpes-Maritimes,hubeau
06205480,NARTUBY A TRANS-EN-PROVENCE 3,La Nartuby,Y5230500,43.490727339,6.512029166,,,Var,hubeau
06204550,ISSOLE A STE-ANASTASIE-SUR-ISSOLE ,L'Issole,Y5100600,43.341500525,6.129410605,,,Var,hubeau
06202860,EAU SALEE A CHATEAUVERT ,L'Eau Salée,Y5020500,43.511135024,6.017019307,,,Var,hubeau
06202750,ARGENS A CHATEAUVERT 2,L'Argens,Y5--0200,43.510934032,6.011293444,,,Var,hubeau
06196950,CADIERE A MARIGNANE 1,La Cadière,Y4220560,43.411341641,5.201676112,,,Bouches-du-Rhône,hubeau
06195500,ARC (13) A BERRE-L'ETANG ,L'Arc,Y4--0200,43.504846268,5.132242834,,,Bouches-du-Rhône,hubeau
06195000,ARC (13) A AIX-EN-PROVENCE 1,L'Arc,Y4--0200,43.505728895,5.347920012,,,Bouches-du-Rhône,hubeau
06194000,RUISSEAU DE LUYNES A AIX-EN-PROVENCE ,La Luynes,Y4110500,43.479167907,5.422741517,,,Bouches-du-Rhône,hubeau
06192000,VIDOURLE A ST-LAURENT-D'AIGOUZE ,Le Vidourle,Y34-0400,43.639126355,4.190816711,,,Hérault,hubeau
06189500,LEZ A LATTES 2,Le lez,Y32-0400,43.570521935,3.897772699,,,Hérault,hubeau
06185900,JAUR A OLARGUES 2,Le Jaur,Y2540500,43.560448998,2.912019551,,,Hérault,hubeau
06184980,MARE A HEREPIAN ,La Mare,Y2520500,43.594453494,3.122163642,,,Hérault,hubeau
06184800,ORB A LE-BOUSQUET-D'ORB 1,L'Orb,Y25-0400,43.723006875,3.130887454,,,Hérault,hubeau
06184000,HERAULT A FLORENSAC,L'Hérault,Y2--0200,43.38405324,3.446648719,,,Hérault,hubeau
06182062,BUEGES A PEGAIROLLES-DE-BUEGES ,La Buèges,Y2110520,43.814147113,3.601787428,,,Hérault,hubeau
06182045,LAMALOU A LE-ROUET ,Le Lamalou,Y2120500,43.823198274,3.798373003,,,Hérault,hubeau
06181945,VIS A BLANDAS ,La Vis,Y2030500,43.897967612,3.490172551,,,Gard,hubeau
06181910,HERAULT A VALLERAUGUE 2,L'Hérault,Y2--0200,44.087323861,3.604576261,,,Gard,hubeau
06180900,AUDE A SALLES-D'AUDE ,L'Aude,Y1--0200,43.247300168,3.111043313,,,Aude,hubeau
06179615,ORBIEU A VIGNEVIEILLE ,L'Orbieu,Y15-0400,43.004459142,2.521181,,,Aude,hubeau
06178865,RIEUTORD A LABASTIDE-ESPARBAIRENQUE ,Le Rieutort,Y1410520,43.384096826,2.395539088,,,Aude,hubeau
06178800,ORBIEL A LES-MARTYS,L'Orbiel,Y1410500,43.437376607,2.305702561,,,Aude,hubeau
06178023,VIDOURLE A LIOUC ,Le Vidourle,Y34-0400,43.895300305,4.006691246,,,Gard,hubeau
06178006,ILOUVRE A BABEAU-BOULDOUX ,Ruisseau d'Ilouvre,Y2560520,43.447050373,2.91200774,,,Hérault,hubeau
06178000,AUDE A TREBES ,L'Aude,Y1--0200,43.213343327,2.42143105,,,Aude,hubeau
06177959,LAMPY A ALZONNE ,Le Lampy,Y1340500,43.255452529,2.179879315,,,Aude,hubeau
06175645,REBENTY A CAILLA ,Le Rebenty,Y1100500,42.8165583,2.200728027,,,Aude,hubeau
06175517,GALBE A FRONTRABIOUSE ,el Galba,Y1000580,42.634951414,2.056011406,,,Pyrénées-Orientales,hubeau
06175400,AUDE A LES-ANGLES 2,L'Aude,Y1--0200,42.552065832,2.068295342,,,Pyrénées-Orientales,hubeau
06175000,AGLY A ST-LAURENT-DE-LA-SALANQUE ,L'Agly,Y06-0400,42.763966316,2.987101297,,,Pyrénées-Orientales,hubeau
06173650,VERDOUBLE A TAUTAVEL 2,Le Verdouble,Y0650500,42.79818445,2.720334572,,,Pyrénées-Orientales,hubeau
06173460,DESIX A ANSIGNAN 2,La Desix,Y0620520,42.757480764,2.516367839,,,Pyrénées-Orientales,hubeau
06172930,BOULZANE A MONTFORT-SUR-BOULZANE ,La Boulzane,Y0610500,42.727605898,2.303335051,,,Aude,hubeau
06172880,AGLY A CAMPS-SUR-L'AGLY ,L'Agly,Y06-0400,42.861259251,2.43718566,,,Aude,hubeau
06170000,TET A EUS,La Têt,Y04-0400,42.644164764,2.483659289,,,Pyrénées-Orientales,hubeau
06169880,TET A SAUTO ,La Têt,Y04-0400,42.503781032,2.149167399,,,Pyrénées-Orientales,hubeau
06168000,TECH A ELNE ,Le Tech,Y02-0400,42.585624693,2.985401004,,,Pyrénées-Orientales,hubeau
06167000,TECH A REYNES 1,Le Tech,Y02-0400,42.494656733,2.718410153,,,Pyrénées-Orientales,hubeau
06166990,RIU FERRER A ARLES-SUR-TECH ,Le Riuferrer,Y0230560,42.469252298,2.607180759,,,Pyrénées-Orientales,hubeau
06166000,DURANCE A CAUMONT-SUR-DURANCE ,La Durance,X---0000,43.888283266,4.916184633,,,Vaucluse,hubeau
06165050,COULON A OPPEDE ,Le Coulon,X34-0400,43.858166653,5.161656829,,,Vaucluse,hubeau
06164530,CARAMY A TOURVES 2,Le Caramy,Y5100500,43.388459515,5.930426056,,,Var,hubeau
06162350,REAL DE JOUQUES A JOUQUES ,Le Réal,X3010560,43.640899453,5.618047763,,,Bouches-du-Rhône,hubeau
06161400,COLOSTRE A ST-MARTIN-DE-BROMES 1,Le Colostre,X27-0400,43.771790986,5.953797693,,,Alpes-de-Haute-Provence,hubeau
06160500,VERDON A CASTELLANE 2,Le Verdon,X2--0200,43.805437219,6.441099512,,,Alpes-de-Haute-Provence,hubeau
06159930,VERDON A COLMARS ,Le Verdon,X2--0200,44.173895703,6.617793221,,,Alpes-de-Haute-Provence,hubeau
06159385,ASSE A BEYNES 1,L'Asse,X14-0400,44.00985948,6.259866446,,,Alpes-de-Haute-Provence,hubeau
06159000,DURANCE A LES-MEES ,La Durance,X---0000,44.035342985,5.964437451,,,Alpes-de-Haute-Provence,hubeau
06158000,BLEONE A MALLEMOISSON ,La Bléone,X12-0400,44.040378357,6.141926485,,,Alpes-de-Haute-Provence,hubeau
06157750,BES A BARLES 1,Le Bès,X1220500,44.26626541,6.275183589,,,Alpes-de-Haute-Provence,hubeau
06156230,MEOUGE A ANTONAVES 1,La Méouge,X1050500,44.270267625,5.809730806,,,Hautes-Alpes,hubeau
06154850,BUECH A SERRES 1,Le Buëch,X10-0400,44.442832213,5.713659263,,,Hautes-Alpes,hubeau
06154250,BONNE A VALBONNAIS ,La Bonne,W23-0400,44.89745369,5.925060014,,,Isère,hubeau
06152700,DURANCE A ROCHEBRUNE ,La Durance,X---0000,44.459976691,6.197532319,,,Hautes-Alpes,hubeau
06152400,REALLON A REALLON ,Torrent de Réallon,X0500540,44.614893658,6.334245081,,,Hautes-Alpes,hubeau
06152180,UBAYE A LE-LAUZET-UBAYE ,L'Ubaye,X04-0400,44.424931898,6.441961549,,,Alpes-de-Haute-Provence,hubeau
06151900,UBAYE A ST-PAUL-SUR-UBAYE ,L'Ubaye,X04-0400,44.521137184,6.764453519,,,Alpes-de-Haute-Provence,hubeau
06151000,DURANCE A EMBRUN 1,La Durance,X---0000,44.556534373,6.502065598,,,Hautes-Alpes,hubeau
06150795,CHAGNE A GUILLESTRE 2,Torrent de Chagne,X0240500,44.657879143,6.631600261,,,Hautes-Alpes,hubeau
06150790,GUIL A EYGLIERS ,Le Guil,X02-0400,44.681831668,6.697760136,,,Hautes-Alpes,hubeau
06150500,DURANCE A ST-MARTIN-DE-QUEYRIERES ,La Durance,X---0000,44.861677811,6.595721002,,,Hautes-Alpes,hubeau
06150185,GOLO A CAMPILE,Le Golo,Y7--0200,42.507420882,9.322622486,,,Haute-Corse,hubeau
06149900,CLAREE A VAL-DES-PRES 1,La Clarée,X0000500,44.940130671,6.68278536,,,Hautes-Alpes,hubeau
06149500,ISERE A CHATEAUNEUF-SUR-ISERE 2,L'Isère,W---0000,45.018603317,4.936715528,,,Drôme,hubeau
06148850,SAVASSE A ROMANS-SUR-ISERE 2,La Savasse,W3420500,45.050144247,5.03421903,,,Drôme,hubeau
06148800,SAVASSE A ST-MICHEL-SUR-SAVASSE 2,La Savasse,W3420500,45.160955486,5.123746639,,,Drôme,hubeau
06147840,BOURNE A CHORANCHE 1,La Bourne,W33-0400,45.065226106,5.392573755,,,Isère,hubeau
06147525,BOURNE A VILLARD-DE-LANS - POMPILLON ,La Bourne,W33-0400,45.093511093,5.554920123,,,Isère,hubeau
06147220,DREVENNE A ROVON ,La Drevenne,W3210500,45.194570802,5.474575668,,,Isère,hubeau
06146500,DRAC A FONTAINE 1,Le Drac,W2--0200,45.192046394,5.701596744,,,Isère,hubeau
06144900,ROMANCHE A JARRIE 1,La Romanche,W27-0400,45.083242609,5.746470227,,,Isère,hubeau
06143650,VENEON A ST-CHRISTOPHE-EN-OISANS 1,Le Vénéon,W2730500,44.967546507,6.154849416,,,Isère,hubeau
06142500,DRAC A CHAUFFAYER ,Le Drac,W2--0200,44.735359371,6.004022951,,,Hautes-Alpes,hubeau
06142450,DRAC BLANC A CHAMPOLEON ,Torrent Drac de Champoléon,W2010500,44.724880517,6.255194468,,,Hautes-Alpes,hubeau
06141520,RUISSEAU DE CROP A LAVAL ,Ruisseau de Laval,W1400560,45.233655913,5.977904915,,,Isère,hubeau
06140010,BREDA A ALLEVARD 1,Le Bréda,W12-0400,45.389977772,6.079787852,,,Isère,hubeau
06137560,DORON DE TERMIGNON A TERMIGNON ,Doron de Termignon,W1010720,45.28408097,6.812587182,,,Savoie,hubeau
06131550,RHONE A ARLES 2,Le Rhône,V---0000,43.678911705,4.622915558,,,Bouches-du-Rhône,hubeau
06130500,GARD A REMOULINS ,Le Gard,V71-0400,43.931763437,4.562848482,,,Gard,hubeau
06129950,ALZON A ST-MAXIMIN ,L'Alzon,V7180500,43.982758758,4.441477858,,,Gard,hubeau
06128720,GARDON DE ST JEAN A THOIRAS ,Le Gardon de Saint-Jean,V7130500,44.075090221,3.962214677,,,Gard,hubeau
06128620,GARDON DE STE CROIX A STE-CROIX-VALLEE-FRANCAISE ,Le Gardon de Sainte-Croix,V7110500,44.175449611,3.75054294,,,Lozère,hubeau
06128000,GARDON D'ALES A ST-HILAIRE-DE-BRETHMAS 1,Le Gardon d'Alès,V7150500,44.094547021,4.099380242,,,Gard,hubeau
06127050,GALEIZON A CENDRAS 2,Le Galeizon,V7150620,44.157059758,4.024280766,,,Gard,hubeau
06123700,SORGUE DES CAPUCINS A FONTAINE-DE-VAUCLUSE ,La Sorgue de Velleron,V6150500,43.919502279,5.131410872,,,Vaucluse,hubeau
06123500,OUVEZE A SORGUES 1,L'Ouvèze,V6--0200,44.013344241,4.871403963,,,Vaucluse,hubeau
06122510,ORSANNE A SAINT-ETIENNE-DE-SERRE 1,L'Orsanne,V4140620,44.817598113,4.566904777,,,Ardèche,hubeau
06121500,RHONE A ROQUEMAURE ,Le Rhône,V---0000,44.071809603,4.768910675,,,Vaucluse,hubeau
06119950,SEGUISSOUS A BOUQUET ,Valat de Séguissous,V5440580,44.178960722,4.262636285,,,Gard,hubeau
06118550,LUECH A GENOLHAC ,Le Luech,V5410500,44.324030487,3.960898173,,,Gard,hubeau
06118500,RIEUTORT A VIALAS ,Le Rieutort,V5410520,44.330667386,3.878801414,,,Lozère,hubeau
06117220,LEZ A TAULIGNAN - LA CAILLONNE ,Le lez,V52-0400,44.423176548,4.983934899,,,Drôme,hubeau
06116625,ESTABLET A LA-CHARCE ,Ruisseau d'Establet,V5310720,44.473938038,5.454525745,,,Drôme,hubeau
06115700,ARDECHE A ST-JULIEN-DE-PEYROLAS ,L'Ardèche,V50-0400,44.283740319,4.597914602,,,Gard,hubeau
06115090,ARDECHE A VALLON-PONT-D'ARC 2,L'Ardèche,V50-0400,44.386212738,4.40823524,,,Ardèche,hubeau
06115080,IBIE A LAGORCE 1,L'Ibie,V5050540,44.459357957,4.446287084,,,Ardèche,hubeau
06114800,BORNE A ST-LAURENT-LES-BAINS 2,La Borne,V5040580,44.600453592,3.982833218,,,Ardèche,hubeau
06114450,ARDECHE A VOGUE 1,L'Ardèche,V50-0400,44.551302841,4.409444644,,,Ardèche,hubeau
06114295,VOLANE A VALS-LES-BAINS 3,La Volane,V5010520,44.671822715,4.363348593,,,Ardèche,hubeau
06114155,LIGNON A LA-SOUCHE ,Le Lignon,V5000580,44.629617924,4.160021227,,,Ardèche,hubeau
06113500,RHONE A PIERRELATTE ,Le Rhône,V---0000,44.368338568,4.648964165,,,Drôme,hubeau
06113270,BERRE A VALAURIE 1,La Berre,V45-0430,44.413984987,4.767548138,,,Drôme,hubeau
06111555,JABRON A COMPS-SUR-ARTUBY ,Le Jabron,X2300500,43.743847946,6.501751776,,,Var,hubeau
06110900,VEBRE A SAOU 3,La Vèbre,V4410580,44.648322928,5.079992934,,,Drôme,hubeau
06109100,DROME A LIVRON-SUR-DROME ,La Drôme,V42-0400,44.769257826,4.82533716,,,Drôme,hubeau
06107980,ROANNE A ST-BENOIT-EN-DIOIS ,La Roanne,V4250500,44.671056587,5.271273165,,,Drôme,hubeau
06106940,DORNE A DORNAS 1,La Dorne,V4120520,44.86211685,4.360853339,,,Ardèche,hubeau
06106935,DORNE A DORNAS 2,La Dorne,V4120520,44.84856188,4.340373229,,,Ardèche,hubeau
06106030,DOUX A SAINT-JEAN-DE-MUZOLS 1,Le Doux,V37-0400,45.059451317,4.778269592,,,Ardèche,hubeau
06105568,DOUX A LABATIE-D'ANDAURE 1,Le Doux,V37-0400,45.02924554,4.493850278,,,Ardèche,hubeau
06104000,RHONE A ST-VALLIER ,Le Rhône,V---0000,45.184021229,4.811656415,,,Drôme,hubeau
06101905,CANCE A ST-JULIEN-VOCANCE 4,La Cance,V35-0400,45.173924557,4.50092904,,,Ardèche,hubeau
06100900,RHONE A SERRIERES ,Le Rhône,V---0000,45.318427055,4.76719711,,,Isère,hubeau
06092000,AIN A ST-MAURICE-DE-GOURDANS ,L'Ain,V2--0200,45.816266111,5.212537048,,,Ain,hubeau
06091625,TOISON A VILLIEU-LOYES-MOLLON 1,La Toison,V2940520,45.920718107,5.228193629,,,Ain,hubeau
06088800,AIN A PONCIN 1,L'Ain,V2--0200,46.089967855,5.403083502,,,Ain,hubeau
06086100,ANGE A BRION ,L'Ange,V2510520,46.172640778,5.5547764,,,Ain,hubeau
06085500,BIENNE A JEURRE 1,La Bienne,V24-0400,46.366867216,5.711239672,,,Jura,hubeau
06082500,BOURBRE A TIGNIEU-JAMEYZIEU ,La Bourbre,V17-0400,45.715236168,5.159153101,,,Rhône,hubeau
06080975,BOURBRE A CESSIEU 1,La Bourbre,V17-0400,45.566355768,5.371129719,,,Isère,hubeau
06080000,RHONE A ST-SORLIN-EN-BUGEY ,Le Rhône,V---0000,45.882673488,5.347119774,,,Ain,hubeau
06079183,CALLONE A CHANEINS 1,La Callonne,U4400660,46.089538045,4.833055185,,,Ain,hubeau
06078200,GUIERS MORT A ST-LAURENT-DU-PONT ,Le Guiers,V15-0400,45.363588485,5.754148025,,,Isère,hubeau
06077500,RHONE A BREGNIER-CORDON 3,Dérivation de Bregnier-Cordon,V1--3022,45.638440114,5.623039917,,,Ain,hubeau
06077000,FURANS A BELLEY 1,Le Furans,V14-0430,45.708409236,5.677092267,,,Ain,hubeau
06076720,FURANS A LA-BURBANCHE ,Le Furans,V14-0430,45.845531768,5.559003759,,,Ain,hubeau
06076420,SERAN A CHAMPAGNE-EN-VALROMEY ,Le Séran,V14-0400,45.912583561,5.669600048,,,Ain,hubeau
06070400,CHERAN A JARSY 1,Le Chéran,V1250500,45.642319529,6.187191492,,,Savoie,hubeau
06070100,FIER A POISY 1,Le Fier,V12-0400,45.899756407,6.059568362,,,Haute-Savoie,hubeau
06069650,MANDORNE A ONCIEU ,La Mandorne,V2920540,45.977095393,5.473256844,,,Ain,hubeau
06068900,USSES A CRUSEILLES 4,Les Usses,V11-0400,46.020594426,6.146417677,,,Haute-Savoie,hubeau
06067802,VALSERINE A LAJOUX 3,La Valserine,V1010500,46.39683602,6.039697443,,,Jura,hubeau
06067760,SEMINE A BELLEYDOUX ,La Semine,V1010580,46.244224001,5.796411362,,,Ain,hubeau
06065700,RHONE A POUGNY ,Le Rhône,V---0000,46.144655189,5.964544726,,,Ain,hubeau
06065450,EDIAN A ABONDANCE 1,Ruisseau de l'Edian,V0310600,46.257873271,6.725072974,,,Haute-Savoie,hubeau
06063900,ARVE A ARTHAZ-PONT-NOTRE-DAME 1,L'Arve,V0--0200,46.149852153,6.270250738,,,Haute-Savoie,hubeau
06061000,ARVE A MAGLAND ,L'Arve,V0--0200,45.981948219,6.628686449,,,Haute-Savoie,hubeau
06059500,SAONE A LYON 1,La Saône,U---0000,45.796538771,4.831905651,,,Rhône,hubeau
06057200,TURDINE A L'ARBRESLE ,La Turdine,U4630660,45.837523805,4.601883606,,,Rhône,hubeau
